word,category,category_id,category_count
Schauspieler/in,1--SOC--Art--arts_handraft_performances,3,1
Seilkuenstler/in,1--SOC--Art--arts_handraft_performances,3,1
Showtaenzer/in,1--SOC--Art--arts_handraft_performances,3,1
Skilaeufer/in,1--SOC--Art--arts_handraft_performances,3,1
Solotaenzer/in,1--SOC--Art--arts_handraft_performances,3,1
Sportler/in,1--SOC--Art--arts_handraft_performances,3,1
Statist/in,1--SOC--Art--arts_handraft_performances,3,1
Stelzenlaeufer/in,1--SOC--Art--arts_handraft_performances,3,1
Stepptaenzer/in,1--SOC--Art--arts_handraft_performances,3,1
Streckenlaeufer/in,1--SOC--Art--arts_handraft_performances,3,1
Striptease-Taenzer/in,1--SOC--Art--arts_handraft_performances,3,1
Stuntman/-woman,1--SOC--Art--arts_handraft_performances,3,1
Synchronschauspieler/in,1--SOC--Art--arts_handraft_performances,3,1
Synchronsprecher/in,1--SOC--Art--arts_handraft_performances,3,1
Taenzer/in,1--SOC--Art--arts_handraft_performances,3,1
Tennisspieler/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterschauspieler/in,1--SOC--Art--arts_handraft_performances,3,1
Trabrennfahrer/in,1--SOC--Art--arts_handraft_performances,3,1
Trainingsleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Trapezkuenstler/in,1--SOC--Art--arts_handraft_performances,3,1
Vortaenzer/in,1--SOC--Art--arts_handraft_performances,3,1
Zirkusartist/in,1--SOC--Art--arts_handraft_performances,3,1
Zirkuskuenstler/in,1--SOC--Art--arts_handraft_performances,3,1
Zirkusreiter/in,1--SOC--Art--arts_handraft_performances,3,1
Action-Darsteller,1--SOC--Art--arts_handraft_performances,3,1
Akrobat,1--SOC--Art--arts_handraft_performances,3,1
Anfaenger,1--SOC--Art--arts_handraft_performances,3,1
Artist,1--SOC--Art--arts_handraft_performances,3,1
Athlet,1--SOC--Art--arts_handraft_performances,3,1
Autorennfahrer,1--SOC--Art--arts_handraft_performances,3,1
Ballerina,1--SOC--Art--arts_handraft_performances,3,1
Ballettmeister,1--SOC--Art--arts_handraft_performances,3,1
Balletttaenzer,1--SOC--Art--arts_handraft_performances,3,1
Bauchtaenzer,1--SOC--Art--arts_handraft_performances,3,1
Berufsfahrer,1--SOC--Art--arts_handraft_performances,3,1
Berufssportler,1--SOC--Art--arts_handraft_performances,3,1
Bodenakrobat,1--SOC--Art--arts_handraft_performances,3,1
Boxer,1--SOC--Art--arts_handraft_performances,3,1
Buehnenakrobat,1--SOC--Art--arts_handraft_performances,3,1
Buehnendarsteller,1--SOC--Art--arts_handraft_performances,3,1
Buehnenschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Buehnentaenzer,1--SOC--Art--arts_handraft_performances,3,1
Cascadeur,1--SOC--Art--arts_handraft_performances,3,1
Catwalker,1--SOC--Art--arts_handraft_performances,3,1
Charakterdarsteller,1--SOC--Art--arts_handraft_performances,3,1
Choreograf,1--SOC--Art--arts_handraft_performances,3,1
Darsteller,1--SOC--Art--arts_handraft_performances,3,1
Degenschlucker,1--SOC--Art--arts_handraft_performances,3,1
Dipl.-Choreograph,1--SOC--Art--arts_handraft_performances,3,1
Dompteur,1--SOC--Art--arts_handraft_performances,3,1
Drahtseilakrobat,1--SOC--Art--arts_handraft_performances,3,1
Drahtseilkuenstler,1--SOC--Art--arts_handraft_performances,3,1
Eishockeyspieler,1--SOC--Art--arts_handraft_performances,3,1
Eislaufkuenstler,1--SOC--Art--arts_handraft_performances,3,1
Elefantendompteur,1--SOC--Art--arts_handraft_performances,3,1
Equilibrist,1--SOC--Art--arts_handraft_performances,3,1
Fahrradkunstfahrer,1--SOC--Art--arts_handraft_performances,3,1
Filmdarsteller,1--SOC--Art--arts_handraft_performances,3,1
Filmschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Folkoretaenzer,1--SOC--Art--arts_handraft_performances,3,1
Fußballer,1--SOC--Art--arts_handraft_performances,3,1
Fußballspieler,1--SOC--Art--arts_handraft_performances,3,1
Gruppentaenzer,1--SOC--Art--arts_handraft_performances,3,1
Handballspieler,1--SOC--Art--arts_handraft_performances,3,1
Hintergrunddarstelle,1--SOC--Art--arts_handraft_performances,3,1
Hoerfunkschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Hundedresseur,1--SOC--Art--arts_handraft_performances,3,1
Jongleur,1--SOC--Art--arts_handraft_performances,3,1
Kammerschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Klassische,1--SOC--Art--arts_handraft_performances,3,1
Kleindarsteller,1--SOC--Art--arts_handraft_performances,3,1
Komoediant,1--SOC--Art--arts_handraft_performances,3,1
Komparse,1--SOC--Art--arts_handraft_performances,3,1
Kunstreiter,1--SOC--Art--arts_handraft_performances,3,1
Loewendompteur,1--SOC--Art--arts_handraft_performances,3,1
Mannequin,1--SOC--Art--arts_handraft_performances,3,1
Meistertaenzer,1--SOC--Art--arts_handraft_performances,3,1
Mimiker,1--SOC--Art--arts_handraft_performances,3,1
Motorradrennfahrer,1--SOC--Art--arts_handraft_performances,3,1
Musical-Darsteller,1--SOC--Art--arts_handraft_performances,3,1
Musical-Taenzer,1--SOC--Art--arts_handraft_performances,3,1
Pantomime,1--SOC--Art--arts_handraft_performances,3,1
Pferdedompteur,1--SOC--Art--arts_handraft_performances,3,1
Prostituierte,1--SOC--Art--arts_handraft_performances,3,1
Radrennfahrer,1--SOC--Art--arts_handraft_performances,3,1
Rennfahrer,1--SOC--Art--arts_handraft_performances,3,1
Rollschuhlaeufer,1--SOC--Art--arts_handraft_performances,3,1
Schauspieler,1--SOC--Art--arts_handraft_performances,3,1
Seilkuenstler,1--SOC--Art--arts_handraft_performances,3,1
Showtaenzer,1--SOC--Art--arts_handraft_performances,3,1
Skilaeufer,1--SOC--Art--arts_handraft_performances,3,1
Solotaenzer,1--SOC--Art--arts_handraft_performances,3,1
Sportler,1--SOC--Art--arts_handraft_performances,3,1
Statist,1--SOC--Art--arts_handraft_performances,3,1
Stelzenlaeufer,1--SOC--Art--arts_handraft_performances,3,1
Stepptaenzer,1--SOC--Art--arts_handraft_performances,3,1
Streckenlaeufer,1--SOC--Art--arts_handraft_performances,3,1
Striptease-Taenzer,1--SOC--Art--arts_handraft_performances,3,1
Stuntman,1--SOC--Art--arts_handraft_performances,3,1
Synchronschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Synchronsprecher,1--SOC--Art--arts_handraft_performances,3,1
Taenzer,1--SOC--Art--arts_handraft_performances,3,1
Tennisspieler,1--SOC--Art--arts_handraft_performances,3,1
Theaterschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Trabrennfahrer,1--SOC--Art--arts_handraft_performances,3,1
Trainingsleiter,1--SOC--Art--arts_handraft_performances,3,1
Trapezkuenstler,1--SOC--Art--arts_handraft_performances,3,1
Vortaenzer,1--SOC--Art--arts_handraft_performances,3,1
Zirkusartist,1--SOC--Art--arts_handraft_performances,3,1
Zirkuskuenstler,1--SOC--Art--arts_handraft_performances,3,1
Zirkusreiter,1--SOC--Art--arts_handraft_performances,3,1
Fernsehschauspieler,1--SOC--Art--arts_handraft_performances,3,1
Audio-Producer/in,1--SOC--Art--arts_handraft_performances,3,1
Aufnahmeleiterassistent/in,1--SOC--Art--arts_handraft_performances,3,1
Aufnahmeleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Ballettdirektor/in,1--SOC--Art--arts_handraft_performances,3,1
Ballettinspizient/in,1--SOC--Art--arts_handraft_performances,3,1
Ballettregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Buehneninspizient/in,1--SOC--Art--arts_handraft_performances,3,1
Buehnenleiterassistent/in,1--SOC--Art--arts_handraft_performances,3,1
Buehnenregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
"Buehnenvermittler/in,""1--SOC--Art--arts_handraft_performances, 1--SOC--Economy--general_reference--employment_workplace"",""3, 22"",2"
Casting-Direktor/in,1--SOC--Art--arts_handraft_performances,3,1
Chefdisponent/in,1--SOC--Art--arts_handraft_performances,3,1
Chefdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Continuity-Person,1--SOC--Art--arts_handraft_performances,3,1
Diplomfernsehwirtschaftler/in,1--SOC--Art--arts_handraft_performances,3,1
Diplomfilmwirtschaftler/in,1--SOC--Art--arts_handraft_performances,3,1
Diplomregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Dramatiker/in,1--SOC--Art--arts_handraft_performances,3,1
Dramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Dramaturgieassistent/in,1--SOC--Art--arts_handraft_performances,3,1
Fernsehaufnahmeleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Fernsehdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Fernsehproduktionsleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Fernsehproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Fernsehregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Fernsehwirt/in,1--SOC--Art--arts_handraft_performances,3,1
Festspielintendant/in,1--SOC--Art--arts_handraft_performances,3,1
Fiction-Producer/in,1--SOC--Art--arts_handraft_performances,3,1
Filmdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Filmemacher/in,1--SOC--Art--arts_handraft_performances,3,1
Filmgeschaeftsfuehrer/in,1--SOC--Art--arts_handraft_performances,3,1
Filmkaufmann/-frau,1--SOC--Art--arts_handraft_performances,3,1
Filmmanager/in,1--SOC--Art--arts_handraft_performances,3,1
Filmproduktionsleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Filmproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Filmregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Filmwirt/in,1--SOC--Art--arts_handraft_performances,3,1
Filmwirtschaftler/in,1--SOC--Art--arts_handraft_performances,3,1
"Herstellungsleiter/in,""1--SOC--Art--arts_handraft_performances, 1--SOC--Communication--press_media"",""3, 31"",2"
Hoerfunkdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Hoerfunkproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Inspizient/in,1--SOC--Art--arts_handraft_performances,3,1
Intendant/in,1--SOC--Art--arts_handraft_performances,3,1
Konzerthausbesitzer/in,1--SOC--Art--arts_handraft_performances,3,1
Konzertunternehmer/in,1--SOC--Art--arts_handraft_performances,3,1
"Kuenstlervermittler/in,""1--SOC--Art--arts_handraft_performances, 1--SOC--Economy--general_reference--employment_workplace"",""3, 22"",2"
Mediendramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Motivaufnahmeleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Multimedia-Producer,1--SOC--Art--arts_handraft_performances,3,1
Multimedia-Produzent/in,1--SOC--Art--arts_handraft_performances,3,1
Musikdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Musikproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Musiktheaterregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Oberspielleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Opernintendant/in,1--SOC--Art--arts_handraft_performances,3,1
Opernregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Opernsouffleur/-souffleuse,1--SOC--Art--arts_handraft_performances,3,1
Orchesterdirektor/in/Orchestergeschaeftsfuehrer/in,1--SOC--Art--arts_handraft_performances,3,1
Orchesterintendant/in,1--SOC--Art--arts_handraft_performances,3,1
Orchesterleiter/in,1--SOC--Art--arts_handraft_performances,3,1
"Producer/in,""1--SOC--Art--arts_handraft_performances, 1--SOC--IT--unspecific_and_software_hardware"",""3, 30"",2"
Produktionsassistent/in,1--SOC--Art--arts_handraft_performances,3,1
Produktionsdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Produktionsfahrer/in,1--SOC--Art--arts_handraft_performances,3,1
Produzent/in,1--SOC--Art--arts_handraft_performances,3,1
Programmberufe,1--SOC--Art--arts_handraft_performances,3,1
"Programmgestalter/in,""1--SOC--Art--arts_handraft_performances, 1--SOC--IT--unspecific_and_software_hardware"",""3, 30"",2"
Programmleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Regie-Anfaenger/in,1--SOC--Art--arts_handraft_performances,3,1
Regieassistent/in,1--SOC--Art--arts_handraft_performances,3,1
Regisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Rundfunkdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Schallplattenproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Schauspieldirektor/in,1--SOC--Art--arts_handraft_performances,3,1
Schauspieldramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Schauspielregisseur/in,1--SOC--Art--arts_handraft_performances,3,1
Script-man/Script-girl,1--SOC--Art--arts_handraft_performances,3,1
Showproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Souffleur/Souffleuse,1--SOC--Art--arts_handraft_performances,3,1
Spielleiterassistent/in,1--SOC--Art--arts_handraft_performances,3,1
Theateragent/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterbesitzer/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterdirektor/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterdramaturg/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterinspizient/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterintendant/in,1--SOC--Art--arts_handraft_performances,3,1
Theaterleiter/in,1--SOC--Art--arts_handraft_performances,3,1
Theatermanager/in,1--SOC--Art--arts_handraft_performances,3,1
Theater-Regisseur/in/Spielleiter/in,1--SOC--Art--arts_handraft_performances,3,1
TV-Assistent/in,1--SOC--Art--arts_handraft_performances,3,1
TV-Produktionsmanager/in,1--SOC--Art--arts_handraft_performances,3,1
Videoproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Werbefilmproduzent/in,1--SOC--Art--arts_handraft_performances,3,1
Audio-Producer,1--SOC--Art--arts_handraft_performances,3,1
Aufnahmeleiterassistent,1--SOC--Art--arts_handraft_performances,3,1
Aufnahmeleiter,1--SOC--Art--arts_handraft_performances,3,1
Ballettdirektor,1--SOC--Art--arts_handraft_performances,3,1
Ballettinspizient,1--SOC--Art--arts_handraft_performances,3,1
Ballettregisseur,1--SOC--Art--arts_handraft_performances,3,1
Buehneninspizient,1--SOC--Art--arts_handraft_performances,3,1
Buehnenleiterassistent,1--SOC--Art--arts_handraft_performances,3,1
Buehnenregisseur,1--SOC--Art--arts_handraft_performances,3,1
"Buehnenvermittler,""1--SOC--Art--arts_handraft_performances, 1--SOC--Economy--general_reference--employment_workplace"",""3, 22"",2"
Casting-Direktor,1--SOC--Art--arts_handraft_performances,3,1
Chefdisponent,1--SOC--Art--arts_handraft_performances,3,1
Chefdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Diplomfernsehwirtschaftler,1--SOC--Art--arts_handraft_performances,3,1
Diplomfilmwirtschaftler,1--SOC--Art--arts_handraft_performances,3,1
Diplomregisseur,1--SOC--Art--arts_handraft_performances,3,1
Dramatiker,1--SOC--Art--arts_handraft_performances,3,1
Dramaturg,1--SOC--Art--arts_handraft_performances,3,1
Dramaturgieassistent,1--SOC--Art--arts_handraft_performances,3,1
Fernsehaufnahmeleiter,1--SOC--Art--arts_handraft_performances,3,1
Fernsehdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Fernsehproduktionsleiter,1--SOC--Art--arts_handraft_performances,3,1
Fernsehproduzent,1--SOC--Art--arts_handraft_performances,3,1
Fernsehregisseur,1--SOC--Art--arts_handraft_performances,3,1
Fernsehwirt,1--SOC--Art--arts_handraft_performances,3,1
Festspielintendant,1--SOC--Art--arts_handraft_performances,3,1
Fiction-Producer,1--SOC--Art--arts_handraft_performances,3,1
Filmdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Filmemacher,1--SOC--Art--arts_handraft_performances,3,1
Filmgeschaeftsfuehrer,1--SOC--Art--arts_handraft_performances,3,1
Filmkaufmann,1--SOC--Art--arts_handraft_performances,3,1
Filmmanager,1--SOC--Art--arts_handraft_performances,3,1
Filmproduktionsleiter,1--SOC--Art--arts_handraft_performances,3,1
Filmproduzent,1--SOC--Art--arts_handraft_performances,3,1
Filmregisseur,1--SOC--Art--arts_handraft_performances,3,1
Filmwirt,1--SOC--Art--arts_handraft_performances,3,1
Filmwirtschaftler,1--SOC--Art--arts_handraft_performances,3,1
"Herstellungsleiter,""1--SOC--Art--arts_handraft_performances, 1--SOC--Communication--press_media"",""3, 31"",2"
Hoerfunkdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Hoerfunkproduzent,1--SOC--Art--arts_handraft_performances,3,1
Inspizient,1--SOC--Art--arts_handraft_performances,3,1
Intendant,1--SOC--Art--arts_handraft_performances,3,1
Konzerthausbesitzer,1--SOC--Art--arts_handraft_performances,3,1
Konzertunternehmer,1--SOC--Art--arts_handraft_performances,3,1
"Kuenstlerische,""1--SOC--Art--arts_handraft_performances, 1--SOC--Health--physical_health_care"",""3, 6"",2"
"Kuenstlervermittler,""1--SOC--Art--arts_handraft_performances, 1--SOC--Economy--general_reference--employment_workplace"",""3, 22"",2"
Mediendramaturg,1--SOC--Art--arts_handraft_performances,3,1
Motivaufnahmeleiter,1--SOC--Art--arts_handraft_performances,3,1
Multimedia-Produzent,1--SOC--Art--arts_handraft_performances,3,1
Musikdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Musikproduzent,1--SOC--Art--arts_handraft_performances,3,1
Musiktheaterregisseur,1--SOC--Art--arts_handraft_performances,3,1
Oberspielleiter,1--SOC--Art--arts_handraft_performances,3,1
Opernintendant,1--SOC--Art--arts_handraft_performances,3,1
Opernregisseur,1--SOC--Art--arts_handraft_performances,3,1
Opernsouffleur,1--SOC--Art--arts_handraft_performances,3,1
Orchesterdirektor,1--SOC--Art--arts_handraft_performances,3,1
Orchesterintendant,1--SOC--Art--arts_handraft_performances,3,1
Orchesterleiter,1--SOC--Art--arts_handraft_performances,3,1
"Producer,""1--SOC--Art--arts_handraft_performances, 1--SOC--IT--unspecific_and_software_hardware"",""3, 30"",2"
Produktionsassistent,1--SOC--Art--arts_handraft_performances,3,1
Produktionsdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Produktionsfahrer,1--SOC--Art--arts_handraft_performances,3,1
Produzent,1--SOC--Art--arts_handraft_performances,3,1
"Programmgestalter,""1--SOC--Art--arts_handraft_performances, 1--SOC--IT--unspecific_and_software_hardware"",""3, 30"",2"
Programmleiter,1--SOC--Art--arts_handraft_performances,3,1
Regie-Anfaenger,1--SOC--Art--arts_handraft_performances,3,1
Regieassistent,1--SOC--Art--arts_handraft_performances,3,1
Regisseur,1--SOC--Art--arts_handraft_performances,3,1
Rundfunkdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Schallplattenproduzent,1--SOC--Art--arts_handraft_performances,3,1
Schauspieldirektor,1--SOC--Art--arts_handraft_performances,3,1
Schauspieldramaturg,1--SOC--Art--arts_handraft_performances,3,1
Schauspielregisseur,1--SOC--Art--arts_handraft_performances,3,1
Script-man,1--SOC--Art--arts_handraft_performances,3,1
Showproduzent,1--SOC--Art--arts_handraft_performances,3,1
Souffleur,1--SOC--Art--arts_handraft_performances,3,1
Spielleiterassistent,1--SOC--Art--arts_handraft_performances,3,1
Theateragent,1--SOC--Art--arts_handraft_performances,3,1
Theaterbesitzer,1--SOC--Art--arts_handraft_performances,3,1
Theaterdirektor,1--SOC--Art--arts_handraft_performances,3,1
Theaterdramaturg,1--SOC--Art--arts_handraft_performances,3,1
Theaterinspizient,1--SOC--Art--arts_handraft_performances,3,1
Theaterintendant,1--SOC--Art--arts_handraft_performances,3,1
Theaterleiter,1--SOC--Art--arts_handraft_performances,3,1
Theatermanager,1--SOC--Art--arts_handraft_performances,3,1
Theater-Regisseur,1--SOC--Art--arts_handraft_performances,3,1
TV-Assistent,1--SOC--Art--arts_handraft_performances,3,1
TV-Produktionsmanager,1--SOC--Art--arts_handraft_performances,3,1
Videoproduzent,1--SOC--Art--arts_handraft_performances,3,1
Werbefilmproduzent,1--SOC--Art--arts_handraft_performances,3,1
Tanzdramaturg,1--SOC--Art--arts_handraft_performances,3,1
"Medienmanager,""1--SOC--Art--arts_handraft_performances, 1--SOC--Communication--press_media"",""3, 31"",2"
"Musikinstrumente,""1--SOC--Art--arts_handraft_performances, 1--SOC--Consumption--consumer_goods_objects"",""3, 4"",2"
Fluegel,1--SOC--Art--arts_handraft_performances,3,1
Tuben,1--SOC--Art--arts_handraft_performances,3,1
Blockfloeten,1--SOC--Art--arts_handraft_performances,3,1
Schlaginstrumente,1--SOC--Art--arts_handraft_performances,3,1
